movie_title,domestic_gross,total_gross,budget,runtime_minutes,genres,rating,imd_url,director,producers,cinematographer,distributor
The Vow,125014030,196114570,30000000.0,104.0,Drama,PG-13,https://pro.imdb.com/title/tt1606389?ref_=mojo_rl_summary&rf=mojo_rl_summary,Michael Sucsy,Gary Barber,Rogier Stoffers,Screen Gems
Magic Mike,113721571,167739368,7000000.0,110.0,Comedy,R,https://pro.imdb.com/title/tt1915581?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steven Soderbergh,Reid Carolin,Steven Soderbergh,Warner Bros.
The Bourne Legacy,113203870,276144750,125000000.0,135.0,Action,PG-13,https://pro.imdb.com/title/tt1194173?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tony Gilroy,Patrick Crowley,Robert Elswit,Universal Pictures
Argo,136025503,232325503,44500000.0,,Biography,R,https://pro.imdb.com/title/tt1024648?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ben Affleck,Ben Affleck,Rodrigo Prieto,Warner Bros.
Journey 2: The Mysterious Island,103860290,335260290,79000000.0,94.0,Action,PG,https://pro.imdb.com/title/tt1397514?ref_=mojo_rl_summary&rf=mojo_rl_summary,Brad Peyton,Beau Flynn,David Tattersall,Warner Bros.
Flight,93772375,161772375,31000000.0,138.0,Drama,R,https://pro.imdb.com/title/tt1907668?ref_=mojo_rl_summary&rf=mojo_rl_summary,Robert Zemeckis,Laurie MacDonald,Don Burgess,Paramount Pictures
Think Like a Man,91547205,96070507,12000000.0,123.0,Comedy,PG-13,https://pro.imdb.com/title/tt1621045?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tim Story,Will Packer,Larry Blanford,Screen Gems
Rise of the Guardians,103412758,306941670,145000000.0,97.0,Action,PG,https://pro.imdb.com/title/tt1446192?ref_=mojo_rl_summary&rf=mojo_rl_summary,Peter Ramsey,Nancy Bernstein,,DreamWorks
The Campaign,86907746,104907746,,85.0,Comedy,R,https://pro.imdb.com/title/tt1790886?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jay Roach,Will Ferrell,Jim Denault,Warner Bros.
Life of Pi,124987023,609016565,120000000.0,127.0,Adventure,PG,https://pro.imdb.com/title/tt0454876?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ang Lee,Ang Lee,Claudio Miranda,Twentieth Century Fox
The Expendables 2,85028192,314975955,100000000.0,103.0,Action,R,https://pro.imdb.com/title/tt1764651?ref_=mojo_rl_summary&rf=mojo_rl_summary,Simon West,Avi Lerner,Shelly Johnson,Lionsgate
Wrath of the Titans,83670083,301970083,150000000.0,99.0,Action,PG-13,https://pro.imdb.com/title/tt1646987?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jonathan Liebesman,Basil Iwanyk,Ben Davis,Warner Bros.
Dark Shadows,79727149,245527149,150000000.0,113.0,Comedy,PG-13,https://pro.imdb.com/title/tt1077368?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tim Burton,Christi Dembrowski,Bruno Delbonnel,Warner Bros.
John Carter,73078100,284139100,250000000.0,132.0,Action,PG-13,https://pro.imdb.com/title/tt0401729?ref_=mojo_rl_summary&rf=mojo_rl_summary,Andrew Stanton,Lindsey Collins,Dan Mindel,Walt Disney Studios Motion Pictures
Les Misérables,148809770,441809770,61000000.0,158.0,Drama,PG-13,https://pro.imdb.com/title/tt1707386?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tom Hooper,Tim Bevan,Danny Cohen,Universal Pictures
Act of Valor,70012847,82497035,12000000.0,110.0,Action,R,https://pro.imdb.com/title/tt1591479?ref_=mojo_rl_summary&rf=mojo_rl_summary,Mike McCoy,Mike McCoy,Shane Hurlbut,Relativity Media
Django Unchained,162805434,425368238,100000000.0,165.0,Drama,R,https://pro.imdb.com/title/tt1853728?ref_=mojo_rl_summary&rf=mojo_rl_summary,Quentin Tarantino,Reginald Hudlin,Robert Richardson,The Weinstein Company
Contraband,66528000,96262212,25000000.0,109.0,Action,R,https://pro.imdb.com/title/tt1524137?ref_=mojo_rl_summary&rf=mojo_rl_summary,Baltasar Kormákur,Tim Bevan,Barry Ackroyd,Universal Pictures
Looper,66486205,176506819,30000000.0,113.0,Action,R,https://pro.imdb.com/title/tt1276104?ref_=mojo_rl_summary&rf=mojo_rl_summary,Rian Johnson,Ram Bergman,Steve Yedlin,TriStar Pictures
Madea's Witness Protection,65653242,66899242,20000000.0,114.0,Comedy,PG-13,https://pro.imdb.com/title/tt2215285?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tyler Perry,Ozzie Areu,Alexander Gruszynski,Lionsgate
Battleship,65422625,303025485,209000000.0,131.0,Action,PG-13,https://pro.imdb.com/title/tt1440129?ref_=mojo_rl_summary&rf=mojo_rl_summary,Peter Berg,Sarah Aubrey,Tobias A. Schliessler,Universal Pictures
Mirror Mirror,64935167,183018522,85000000.0,106.0,Adventure,PG,https://pro.imdb.com/title/tt1667353?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tarsem Singh,Bernie Goldmann,Brendan Galvin,Relativity Media
Chronicle,64575175,126636097,12000000.0,89.0,Adventure,PG-13,https://pro.imdb.com/title/tt1706593?ref_=mojo_rl_summary&rf=mojo_rl_summary,Josh Trank,John Davis,Matthew Jensen,Twentieth Century Fox
Pitch Perfect,65001093,115350426,17000000.0,112.0,Comedy,PG-13,https://pro.imdb.com/title/tt1981677?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jason Moore,Elizabeth Banks,Julio Macat,Universal Pictures
Hope Springs,63536011,114281051,,100.0,Comedy,PG-13,https://pro.imdb.com/title/tt1535438?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Frankel,Todd Black,Florian Ballhaus,Sony Pictures Entertainment (SPE)
Underworld: Awakening,62321039,160112671,70000000.0,88.0,Action,R,https://pro.imdb.com/title/tt1496025?ref_=mojo_rl_summary&rf=mojo_rl_summary,Måns Mårlind,Gary Lucchesi,Scott Kevan,Screen Gems
The Lucky One,60457138,99357138,,101.0,Drama,PG-13,https://pro.imdb.com/title/tt1327194?ref_=mojo_rl_summary&rf=mojo_rl_summary,Scott Hicks,Denise Di Novi,Alar Kivilo,Warner Bros.
The Dictator,59650222,179379533,65000000.0,83.0,Comedy,R,https://pro.imdb.com/title/tt1645170?ref_=mojo_rl_summary&rf=mojo_rl_summary,Larry Charles,Sacha Baron Cohen,Lawrence Sher,Paramount Pictures
Total Recall,58877969,198467168,125000000.0,118.0,Action,PG-13,https://pro.imdb.com/title/tt1386703?ref_=mojo_rl_summary&rf=mojo_rl_summary,Len Wiseman,Toby Jaffe,Paul Cameron,Sony Pictures Entertainment (SPE)
Titanic 2012 3D Release,57884114,350449521,200000000.0,194.0,Drama,PG-13,https://pro.imdb.com/title/tt0120338?ref_=mojo_rl_summary&rf=mojo_rl_summary,James Cameron,James Cameron,Russell Carpenter,Paramount Pictures
American Reunion,57011521,234989584,50000000.0,113.0,Comedy,R,https://pro.imdb.com/title/tt1605630?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jon Hurwitz,Adam Herz,Daryn Okada,Universal Pictures
ParaNorman,56003051,107139399,60000000.0,92.0,Adventure,PG,https://pro.imdb.com/title/tt1623288?ref_=mojo_rl_summary&rf=mojo_rl_summary,Chris Butler,Travis Knight,Tristan Oliver,Focus Features
This Means War,54760791,156491279,65000000.0,103.0,Action,PG-13,https://pro.imdb.com/title/tt1596350?ref_=mojo_rl_summary&rf=mojo_rl_summary,McG,Simon Kinberg,Russell Carpenter,Twentieth Century Fox
Project X,54731865,102731865,,88.0,Comedy,R,https://pro.imdb.com/title/tt1636826?ref_=mojo_rl_summary&rf=mojo_rl_summary,Nima Nourizadeh,Todd Phillips,Ken Seng,Warner Bros.
The Woman in Black,54333290,128955898,,95.0,Drama,PG-13,https://pro.imdb.com/title/tt1596365?ref_=mojo_rl_summary&rf=mojo_rl_summary,James Watkins,Richard Jackson,Tim Maurice-Jones,CBS Films
Paranormal Activity 4,53885000,142802657,5000000.0,88.0,Horror,R,https://pro.imdb.com/title/tt2109184?ref_=mojo_rl_summary&rf=mojo_rl_summary,Henry Joost,Jason Blum,Doug Emmett,Paramount Pictures
The Devil Inside,53261944,101758490,1000000.0,83.0,Horror,R,https://pro.imdb.com/title/tt1560985?ref_=mojo_rl_summary&rf=mojo_rl_summary,William Brent Bell,Morris Paulson,Gonzalo Amat,Paramount Pictures
The Odd Life of Timothy Green,51854875,56012642,,105.0,Comedy,PG,https://pro.imdb.com/title/tt1462769?ref_=mojo_rl_summary&rf=mojo_rl_summary,Peter Hedges,Scott Sanders,John Toll,Walt Disney Studios Motion Pictures
Ghost Rider: Spirit of Vengeance,51774002,132563930,57000000.0,96.0,Action,PG-13,https://pro.imdb.com/title/tt1071875?ref_=mojo_rl_summary&rf=mojo_rl_summary,Mark Neveldine,Ashok Amritraj,Brandon Trost,Sony Pictures Entertainment (SPE)
The Grey,51580236,79781695,25000000.0,117.0,Action,R,https://pro.imdb.com/title/tt1601913?ref_=mojo_rl_summary&rf=mojo_rl_summary,Joe Carnahan,Joe Carnahan,Masanobu Takayanagi,Open Road Films (II)
Red Tails,49876377,50365498,58000000.0,125.0,Action,PG-13,https://pro.imdb.com/title/tt0485985?ref_=mojo_rl_summary&rf=mojo_rl_summary,Anthony Hemingway,Chas. Floyd Johnson,John B. Aronson,Twentieth Century Fox
The Possession,49130154,85446075,14000000.0,92.0,Horror,PG-13,https://pro.imdb.com/title/tt0431021?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ole Bornedal,Sam Raimi,Dan Laustsen,Lionsgate
Diary of a Wimpy Kid: Dog Days,49008662,77229695,22000000.0,94.0,Animation,PG,https://pro.imdb.com/title/tt2023453?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Bowers,Nina Jacobson,Anthony B. Richmond,Twentieth Century Fox
Sinister,48086903,82515113,3000000.0,110.0,Horror,R,https://pro.imdb.com/title/tt1922777?ref_=mojo_rl_summary&rf=mojo_rl_summary,Scott Derrickson,Jason Blum,Christopher Norr,Lionsgate
Jack Reacher,80070736,218340595,60000000.0,130.0,Action,PG-13,https://pro.imdb.com/title/tt0790724?ref_=mojo_rl_summary&rf=mojo_rl_summary,Christopher McQuarrie,Tom Cruise,Caleb Deschanel,Paramount Pictures
Savages,47382068,82966152,45000000.0,131.0,Crime,R,https://pro.imdb.com/title/tt1615065?ref_=mojo_rl_summary&rf=mojo_rl_summary,Oliver Stone,Moritz Borman,Dan Mindel,Universal Pictures
The Best Exotic Marigold Hotel,46412041,136836156,10000000.0,124.0,Comedy,PG-13,https://pro.imdb.com/title/tt1412386?ref_=mojo_rl_summary&rf=mojo_rl_summary,John Madden,Graham Broadbent,Ben Davis,Fox Searchlight Pictures
Moonrise Kingdom,45512466,68263166,16000000.0,94.0,Comedy,PG-13,https://pro.imdb.com/title/tt1748122?ref_=mojo_rl_summary&rf=mojo_rl_summary,Wes Anderson,Wes Anderson,Robert D. Yeoman,Focus Features
The Three Stooges,44338224,54819301,30000000.0,92.0,Comedy,PG,https://pro.imdb.com/title/tt0383010?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bobby Farrelly,Bobby Farrelly,Matthew F. Leonetti,Twentieth Century Fox
Here Comes the Boom,45290318,73100172,,105.0,Action,PG,https://pro.imdb.com/title/tt1648179?ref_=mojo_rl_summary&rf=mojo_rl_summary,Frank Coraci,Todd Garner,Phil Meheux,Sony Pictures Entertainment (SPE)
Red Dawn,44806783,50950296,65000000.0,93.0,Action,PG-13,https://pro.imdb.com/title/tt1234719?ref_=mojo_rl_summary&rf=mojo_rl_summary,Dan Bradley,Beau Flynn,Mitchell Amundsen,FilmDistrict
Star Wars: Episode I,43456382,102739593,115000000.0,136.0,Action,PG,https://pro.imdb.com/title/tt0120915?ref_=mojo_rl_summary&rf=mojo_rl_summary,George Lucas,Rick McCallum,David Tattersall,Twentieth Century Fox
Resident Evil: Retribution,42345531,240159255,65000000.0,95.0,Action,R,https://pro.imdb.com/title/tt1855325?ref_=mojo_rl_summary&rf=mojo_rl_summary,Paul W.S. Anderson,Paul W.S. Anderson,Glen MacPherson,Screen Gems
The Cabin in the Woods,42073277,69935600,,95.0,Horror,R,https://pro.imdb.com/title/tt1259521?ref_=mojo_rl_summary&rf=mojo_rl_summary,Drew Goddard,Joss Whedon,Peter Deming,Lionsgate
What to Expect When You're Expecting,41152203,84384002,40000000.0,110.0,Comedy,PG-13,https://pro.imdb.com/title/tt1586265?ref_=mojo_rl_summary&rf=mojo_rl_summary,Kirk Jones,Mike Medavoy,Xavier Grobet,Lionsgate
End of Watch,41003371,55078146,7000000.0,109.0,Action,R,https://pro.imdb.com/title/tt1855199?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Ayer,David Ayer,Roman Vasyanov,Open Road Films (II)
This Is 40,67544505,88215156,35000000.0,134.0,Comedy,R,https://pro.imdb.com/title/tt1758830?ref_=mojo_rl_summary&rf=mojo_rl_summary,Judd Apatow,Judd Apatow,Phedon Papamichael,Universal Pictures
Rock of Ages,38518613,59418613,75000000.0,123.0,Comedy,PG-13,https://pro.imdb.com/title/tt1336608?ref_=mojo_rl_summary&rf=mojo_rl_summary,Adam Shankman,Jennifer Gibgot,Bojan Bazelli,Warner Bros.
Abraham Lincoln: Vampire Hunter,37519139,116471580,69000000.0,105.0,Action,R,https://pro.imdb.com/title/tt1611224?ref_=mojo_rl_summary&rf=mojo_rl_summary,Timur Bekmambetov,Timur Bekmambetov,Caleb Deschanel,Twentieth Century Fox
Lawless,37400127,55404159,,116.0,Crime,R,https://pro.imdb.com/title/tt1212450?ref_=mojo_rl_summary&rf=mojo_rl_summary,John Hillcoat,Michael Benaroya,Benoît Delhomme,The Weinstein Company
That's My Boy,36931089,57719093,70000000.0,116.0,Comedy,R,https://pro.imdb.com/title/tt1232200?ref_=mojo_rl_summary&rf=mojo_rl_summary,Sean Anders,Allen Covert,Brandon Trost,Sony Pictures Entertainment (SPE)
Trouble with the Curve,35763137,48963137,,111.0,Drama,PG-13,https://pro.imdb.com/title/tt2083383?ref_=mojo_rl_summary&rf=mojo_rl_summary,Robert Lorenz,Clint Eastwood,Tom Stern,Warner Bros.
The Watch,35353000,68267862,68000000.0,102.0,Comedy,R,https://pro.imdb.com/title/tt1298649?ref_=mojo_rl_summary&rf=mojo_rl_summary,Akiva Schaffer,Shawn Levy,Barry Peterson,Twentieth Century Fox
Step Up Revolution,35074677,140470746,33000000.0,99.0,Drama,PG-13,https://pro.imdb.com/title/tt1800741?ref_=mojo_rl_summary&rf=mojo_rl_summary,Scott Speer,Erik Feig,Karsten Gopinath,Lionsgate
Good Deeds,35025791,35579177,,129.0,Comedy,PG-13,https://pro.imdb.com/title/tt1885265?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tyler Perry,Ozzie Areu,Alexander Gruszynski,Lionsgate
Frankenweenie,35291068,81491068,39000000.0,87.0,Animation,PG,https://pro.imdb.com/title/tt1142977?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tim Burton,Allison Abbate,Peter Sorg,Walt Disney Studios Motion Pictures
Parental Guidance,77267296,119772232,25000000.0,105.0,Comedy,PG,https://pro.imdb.com/title/tt1047540?ref_=mojo_rl_summary&rf=mojo_rl_summary,Andy Fickman,Peter Chernin,Dean Semler,Twentieth Century Fox
House at the End of the Street,31611916,44287131,10000000.0,101.0,Drama,PG-13,https://pro.imdb.com/title/tt1582507?ref_=mojo_rl_summary&rf=mojo_rl_summary,Mark Tonderai,Peter Block,Miroslaw Baszak,Relativity Media
Extremely Loud & Incredibly Close,31847881,55247881,,129.0,Adventure,PG-13,https://pro.imdb.com/title/tt0477302?ref_=mojo_rl_summary&rf=mojo_rl_summary,Stephen Daldry,Scott Rudin,Chris Menges,Warner Bros.
The Pirates! Band of Misfits,31051126,123054041,55000000.0,88.0,Adventure,PG,https://pro.imdb.com/title/tt1430626?ref_=mojo_rl_summary&rf=mojo_rl_summary,Peter Lord,Julie Lockhart,Frank Passingham,Sony Pictures Entertainment (SPE)
Joyful Noise,30932113,31158113,,118.0,Comedy,PG-13,https://pro.imdb.com/title/tt1710396?ref_=mojo_rl_summary&rf=mojo_rl_summary,Todd Graff,Joseph Farrell,David Boyd,Warner Bros.
The Iron Lady,30017992,115890699,,105.0,Biography,PG-13,https://pro.imdb.com/title/tt1007029?ref_=mojo_rl_summary&rf=mojo_rl_summary,Phyllida Lloyd,Damian Jones,Elliot Davis,The Weinstein Company
Chimpanzee,28972764,34823764,,78.0,Documentary,G,https://pro.imdb.com/title/tt1222815?ref_=mojo_rl_summary&rf=mojo_rl_summary,Alastair Fothergill,Alastair Fothergill,Martyn Colbeck,Walt Disney Studios Motion Pictures
The Five,28835528,54169363,30000000.0,124.0,Comedy,R,https://pro.imdb.com/title/tt1195478?ref_=mojo_rl_summary&rf=mojo_rl_summary,Nicholas Stoller,Judd Apatow,Javier Aguirresarobe,Universal Pictures
Silver Linings Playbook,132092958,236412453,21000000.0,122.0,Comedy,R,https://pro.imdb.com/title/tt1045658?ref_=mojo_rl_summary&rf=mojo_rl_summary,David O. Russell,Bruce Cohen,Masanobu Takayanagi,The Weinstein Company
Cloud Atlas,27108272,130482868,,172.0,Action,R,https://pro.imdb.com/title/tt1371111?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tom Tykwer,Stefan Arndt,Frank Griebe,Warner Bros.
One for the Money,26414527,38080789,40000000.0,91.0,Action,PG-13,https://pro.imdb.com/title/tt1598828?ref_=mojo_rl_summary&rf=mojo_rl_summary,Julie Anne Robinson,Wendy Finerman,James Whitaker,Lionsgate
Alex Cross,25888412,34618867,35000000.0,101.0,Action,PG-13,https://pro.imdb.com/title/tt1712170?ref_=mojo_rl_summary&rf=mojo_rl_summary,Rob Cohen,Bill Block,Ricardo Della Rosa,Lionsgate
Part of Me,25326071,32726956,12000000.0,93.0,Documentary,PG,https://pro.imdb.com/title/tt2215719?ref_=mojo_rl_summary&rf=mojo_rl_summary,Dan Cutforth,Bradford Cobb,Sarah Weinstein Edwards,Paramount Pictures
Sparkle,24397469,24637800,14000000.0,116.0,Drama,PG-13,https://pro.imdb.com/title/tt1876451?ref_=mojo_rl_summary&rf=mojo_rl_summary,Salim Akil,Salim Akil,Anastas N. Michos,TriStar Pictures
The Guilt Trip,37134215,41863726,40000000.0,95.0,Comedy,PG-13,https://pro.imdb.com/title/tt1694020?ref_=mojo_rl_summary&rf=mojo_rl_summary,Anne Fletcher,Evan Goldberg,Oliver Stapleton,Paramount Pictures
Premium Rush,20275446,31083599,35000000.0,91.0,Action,PG-13,https://pro.imdb.com/title/tt1547234?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Koepp,Gavin Polone,Mitchell Amundsen,Sony Pictures Entertainment (SPE)
Big Miracle,20157300,24719215,40000000.0,107.0,Biography,PG,https://pro.imdb.com/title/tt1430615?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ken Kwapis,Tim Bevan,John Bailey,Universal Pictures
The Secret World of Arrietty,19202743,148800274,,94.0,Adventure,,https://pro.imdb.com/title/tt1568921?ref_=mojo_rl_summary&rf=mojo_rl_summary,Hiromasa Yonebayashi,Soledad Gatti-Pascual,Atsushi Okui,Walt Disney Studios Motion Pictures
Haywire,18942396,34513760,23000000.0,93.0,Action,R,https://pro.imdb.com/title/tt1506999?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steven Soderbergh,Gregory Jacobs,Steven Soderbergh,Relativity Media
Man on a Ledge,18620000,47636031,42000000.0,102.0,Action,PG-13,https://pro.imdb.com/title/tt1568338?ref_=mojo_rl_summary&rf=mojo_rl_summary,Asger Leth,Lorenzo di Bonaventura,Paul Cameron,Lionsgate
A Thousand Words,18450127,22044277,40000000.0,91.0,Comedy,PG-13,https://pro.imdb.com/title/tt0763831?ref_=mojo_rl_summary&rf=mojo_rl_summary,Brian Robbins,Nicolas Cage,Clark Mathis,DreamWorks
Chernobyl Diaries,18119640,38390020,,86.0,Horror,R,https://pro.imdb.com/title/tt1991245?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bradley Parker,Oren Peli,Morten Søborg,Warner Bros.
Silent Hill: Revelation,17529157,55362705,20000000.0,95.0,Action,R,https://pro.imdb.com/title/tt0938330?ref_=mojo_rl_summary&rf=mojo_rl_summary,M.J. Bassett,Don Carmody,Maxime Alexandre,Open Road Films (II)
Wanderlust,17450535,23812816,,98.0,Comedy,R,https://pro.imdb.com/title/tt1655460?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Wain,Judd Apatow,Michael Bonvillain,Universal Pictures
The Perks of Being a Wallflower,17742948,33384127,,103.0,Drama,PG-13,https://pro.imdb.com/title/tt1659337?ref_=mojo_rl_summary&rf=mojo_rl_summary,Stephen Chbosky,Lianne Halfon,Andrew Dunn,Lionsgate
Safe,17142080,41564670,,94.0,Action,R,https://pro.imdb.com/title/tt1656190?ref_=mojo_rl_summary&rf=mojo_rl_summary,Boaz Yakin,Lawrence Bender,Stefan Czapsky,Lionsgate
To Rome with Love,16685867,73244881,,112.0,Comedy,R,https://pro.imdb.com/title/tt1859650?ref_=mojo_rl_summary&rf=mojo_rl_summary,Woody Allen,Faruk Alatan,Darius Khondji,Sony Pictures Classics
The Raven,16008272,29699345,26000000.0,110.0,Crime,R,https://pro.imdb.com/title/tt1486192?ref_=mojo_rl_summary&rf=mojo_rl_summary,James McTeigue,Marc D. Evans,Danny Ruhlmann,Relativity Media
The Master,16377274,28258060,,138.0,Drama,R,https://pro.imdb.com/title/tt1560747?ref_=mojo_rl_summary&rf=mojo_rl_summary,Paul Thomas Anderson,Paul Thomas Anderson,Mihai Malaimare Jr.,The Weinstein Company
The Man with the Iron Fists,15634090,20546518,15000000.0,95.0,Action,R,https://pro.imdb.com/title/tt1258972?ref_=mojo_rl_summary&rf=mojo_rl_summary,RZA,Marc Abraham,Chi-Ying Chan,Universal Pictures
Seven Psychopaths,15024049,32226382,15000000.0,110.0,Comedy,R,https://pro.imdb.com/title/tt1931533?ref_=mojo_rl_summary&rf=mojo_rl_summary,Martin McDonagh,Graham Broadbent,Ben Davis,CBS Films
Killing Them Softly,15026056,37930465,15000000.0,97.0,Crime,R,https://pro.imdb.com/title/tt1764234?ref_=mojo_rl_summary&rf=mojo_rl_summary,Andrew Dominik,Dede Gardner,Greig Fraser,The Weinstein Company
Lockout,14326864,32948113,20000000.0,95.0,Action,PG-13,https://pro.imdb.com/title/tt1592525?ref_=mojo_rl_summary&rf=mojo_rl_summary,James Mather,Marc Libert,James Mather,FilmDistrict
Hit and Run,13749300,16816647,2000000.0,100.0,Action,R,https://pro.imdb.com/title/tt2097307?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Palmer,Andrew Panay,Bradley Stonesifer,Open Road Films (II)
Dredd,13414714,41037742,50000000.0,95.0,Action,R,https://pro.imdb.com/title/tt1343727?ref_=mojo_rl_summary&rf=mojo_rl_summary,Pete Travis,Alex Garland,Anthony Dod Mantle,Lionsgate
Silent House,12754783,16527747,,86.0,Drama,R,https://pro.imdb.com/title/tt1767382?ref_=mojo_rl_summary&rf=mojo_rl_summary,Chris Kentis,Laura Lau,Igor Martinovic,Open Road Films (II)
Playing for Keeps,13103272,30962335,,105.0,Comedy,PG-13,https://pro.imdb.com/title/tt1540128?ref_=mojo_rl_summary&rf=mojo_rl_summary,Gabriele Muccino,Gerard Butler,Peter Menzies Jr.,FilmDistrict
People Like Us,12434778,12558931,16000000.0,114.0,Comedy,PG-13,https://pro.imdb.com/title/tt1716777?ref_=mojo_rl_summary&rf=mojo_rl_summary,Alex Kurtzman,Bobby Cohen,Salvatore Totino,Walt Disney Studios Motion Pictures
Gone,11682205,19767535,,94.0,Action,PG-13,https://pro.imdb.com/title/tt1838544?ref_=mojo_rl_summary&rf=mojo_rl_summary,Heitor Dhalia,Dan Abrams,Michael Grady,Lionsgate
