revenue,budget,runtime_minutes,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Drama,genres_Horror,genres_other_genres,rating_PG-13,rating_R,distributor_Sony Pictures Entertainment (SPE),distributor_Twentieth Century Fox,distributor_Universal Pictures,distributor_Walt Disney Studios Motion Pictures,distributor_Warner Bros.,distributor_other_distributor
229930771,43000000.0,117.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
269994119,37000000.0,110.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
353641895,105000000.0,143.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
319494638,20000000.0,112.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
173965010,35000000.0,111.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
246984278,80000000.0,101.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
414828246,120000000.0,126.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
375740705,130000000.0,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
351723989,75000000.0,115.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
177313795,30000000.0,132.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
362000072,103000000.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
268426634,100000000.0,102.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
218791811,55000000.0,134.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
411002906,190000000.0,131.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126041322,32000000.0,107.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
151826547,15000000.0,92.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
170270201,70000000.0,119.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
97470701,40000000.0,128.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
132820716,40000000.0,157.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
286140700,115000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
171464676,50000000.0,119.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
260502115,215000000.0,150.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
286168572,120000000.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161919318,5000000.0,106.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
282570682,135000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131940411,61000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
205366737,150000000.0,131.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
146428180,15000000.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
97594140,28000000.0,115.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
347545360,105000000.0,105.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72835710,17000000.0,123.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
199850315,90000000.0,106.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
251171807,40000000.0,138.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
304654182,92000000.0,98.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116980662,35000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
197687603,195000000.0,114.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
89328627,3000000.0,85.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
134402450,28000000.0,105.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
125544024,110000000.0,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122126687,46000000.0,153.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
243611982,130000000.0,100.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
74597643,40000000.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226349749,50000000.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97542952,17000000.0,91.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
148075565,84000000.0,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68572631,13000000.0,96.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
87305549,26000000.0,129.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105200903,60000000.0,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
118192315,63000000.0,127.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
93492844,58000000.0,119.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
117867984,35000000.0,125.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
98337295,38000000.0,119.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60159584,2500000.0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
187733202,20000000.0,134.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
78418811,30000000.0,111.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
84790678,30000000.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
78324220,130000000.0,96.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
188133322,90000000.0,114.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95396573,60000000.0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53120346,26000000.0,105.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
68532898,10000000.0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60795985,28000000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
95224595,38000000.0,123.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63365859,40000000.0,125.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46089287,20000000.0,109.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48065672,13000000.0,93.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
39439355,3000000.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
126546518,80000000.0,87.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151783839,175000000.0,128.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27437881,30000000.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
46522137,35000000.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
47052899,15000000.0,140.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
48449416,22000000.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34737199,35000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60052138,60000000.0,124.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
62675095,30000000.0,88.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
18637201,13000000.0,108.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
46922566,35000000.0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100129872,12000000.0,98.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
71009334,25000000.0,117.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
44907260,40000000.0,113.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
42128352,12000000.0,128.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
55736588,5000000.0,117.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25051865,5000000.0,88.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
31724284,5000000.0,94.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
48330757,45000000.0,107.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15660668,22000000.0,116.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11806432,18000000.0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9307166,15000000.0,95.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16549477,20000000.0,110.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
32438988,6000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15500644,35000000.0,106.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7454185,17500000.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29652180,8900000.0,127.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27682872,12000000.0,115.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5787802,2777000.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10980157,5000000.0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3909596,1500000.0,104.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9058564,28000000.0,128.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2940411,2000000.0,80.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24261569,20000000.0,101.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5186767,30000000.0,104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
772776600,170000000.0,121.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
755356711,125000000.0,123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
714421503,170000000.0,136.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
468060692,60000000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1104054072,210000000.0,165.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
758410378,180000000.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746045700,200000000.0,132.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
710644566,170000000.0,130.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657827828,165000000.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
524976069,160000000.0,123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
331333876,50000000.0,112.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
485004754,125000000.0,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
677896797,165000000.0,169.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621537519,145000000.0,102.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
369330363,61000000.0,149.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
288885818,85000000.0,139.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270665134,18000000.0,97.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
154468902,25000000.0,99.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
498781117,103000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
458863600,40000000.0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154802912,40000000.0,121.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
307166834,12000000.0,126.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
337580051,110000000.0,102.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
348319861,34000000.0,113.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
359200044,125000000.0,138.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192330738,55000000.0,132.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
370541256,178000000.0,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
222809600,50000000.0,106.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101888019,12000000.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
211817906,68000000.0,134.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
169837010,40000000.0,109.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
100375432,20000000.0,97.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
257047661,6500000.0,99.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
196710396,40000000.0,109.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
138224951,17000000.0,104.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
155641650,70000000.0,118.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
244819862,100000000.0,98.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111928365,9000000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
363204635,127000000.0,98.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100654149,28000000.0,81.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70181428,24000000.0,106.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
212902372,50000000.0,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161459297,65000000.0,137.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64667874,2000000.0,113.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
172936941,25000000.0,99.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
242688965,100000000.0,117.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
136853506,65000000.0,118.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
217124280,70000000.0,92.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
268175631,140000000.0,150.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
89514453,22000000.0,122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
54323210,13200000.0,84.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
107645357,42000000.0,108.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80383113,50000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103590271,5000000.0,89.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
135503748,60000000.0,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108255770,60000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78274843,11000000.0,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50445860,12500000.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
161502194,50000000.0,89.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
67647013,40000000.0,134.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
84419388,50000000.0,141.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
127994610,40000000.0,117.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
66980456,25000000.0,97.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
203277636,66000000.0,132.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
87189756,40000000.0,116.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
86013056,20000000.0,101.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57824533,36000000.0,107.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45681062,13000000.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126069509,40000000.0,94.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
38483455,25000000.0,124.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41296320,19800000.0,103.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
90894962,5000000.0,84.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47398992,8500000.0,117.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
53260230,28000000.0,117.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87937815,30000000.0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30138754,15000000.0,115.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44446287,5000000.0,104.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
38609668,26000000.0,118.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
58834384,28000000.0,114.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45640143,8000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
103215094,18000000.0,119.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48137666,4000000.0,165.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48517427,23000000.0,126.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34718173,20000000.0,104.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
123726688,15000000.0,123.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
117831631,100000000.0,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
103039258,100000000.0,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
71416730,28000000.0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
76801179,65000000.0,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39280992,25000000.0,111.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
61279452,70000000.0,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25358716,4000000.0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36921560,7000000.0,89.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
27405896,16000000.0,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20275812,18000000.0,111.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30800231,60000000.0,118.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18658381,12600000.0,106.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10536956,5000000.0,98.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48982041,3300000.0,106.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3485383,6000000.0,107.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5735963,13300000.0,108.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1670400637,150000000.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2068223624,245000000.0,138.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1402805868,250000000.0,141.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1515047671,190000000.0,137.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
547426372,58800000.0,133.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
658344137,160000000.0,137.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
630161890,108000000.0,144.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
542351353,95000000.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
880674609,245000000.0,148.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
682714267,150000000.0,131.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287144079,29000000.0,115.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
519311965,130000000.0,117.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
569651467,40000000.0,125.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
325186032,74000000.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201634991,28000000.0,147.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
473990832,110000000.0,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
297002527,110000000.0,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
414351546,81000000.0,129.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
246233113,99000000.0,88.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140795793,35000000.0,125.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
173567581,35000000.0,133.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
209035668,190000000.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111711453,40000000.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
440603537,155000000.0,126.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
326479141,48000000.0,108.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
312296056,61000000.0,131.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
215863606,68000000.0,115.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
158260952,58000000.0,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244874809,88000000.0,105.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
194564672,35000000.0,121.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
107588225,30000000.0,94.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165478348,40000000.0,142.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
117813057,14800000.0,115.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
98450062,5000000.0,94.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
79799880,23000000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
99775678,53000000.0,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
107228221,31000000.0,99.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60273173,12000000.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
158762963,50100000.0,105.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
91970827,30000000.0,124.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112983889,10000000.0,97.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
66787908,20000000.0,128.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
105011053,30000000.0,118.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
95437994,35000000.0,93.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
183887723,176000000.0,127.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
84872444,30000000.0,121.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107045109,75000000.0,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52395996,25000000.0,101.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
43967255,20000000.0,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61548707,15000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
62944815,34000000.0,123.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
52425855,4000000.0,91.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
128388320,150000000.0,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51380201,35000000.0,87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43709744,8500000.0,101.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
61619773,11000000.0,109.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
85978266,10000000.0,122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62882090,1000000.0,83.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
49263404,30000000.0,104.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
85512300,12000000.0,109.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
74679822,55000000.0,119.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
101134059,60000000.0,124.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
146936910,90000000.0,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41325328,18000000.0,101.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
71561644,50000000.0,114.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42426912,17000000.0,107.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
38356892,3300000.0,83.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
36869414,15000000.0,108.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
133440870,28000000.0,130.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93920758,100000000.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42964410,100000.0,81.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
82347656,35000000.0,96.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33213241,12000000.0,106.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21833967,9000000.0,121.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
26250020,37000000.0,105.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
34854990,19500000.0,111.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
44779195,5000000.0,101.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78903124,10000000.0,88.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34441873,30000000.0,122.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
17986781,7000000.0,103.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48623572,35000000.0,123.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
114178613,95000000.0,102.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
133718711,105000000.0,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27262374,28000000.0,96.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36606743,20000000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
155760117,44000000.0,168.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13081651,14000000.0,93.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31807156,26000000.0,117.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24177137,40000000.0,115.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14431253,35000000.0,91.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
61181942,35000000.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25892561,5300000.0,98.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19652057,70000000.0,133.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47275695,60000000.0,107.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12666449,5000000.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8527658,28000000.0,107.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7205073,600000.0,79.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
